"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 14 14:39:51 GMT 2023","Sat Oct 14 14:39:53 GMT 2023","2326","tests","test_selene_with_steps","","","","test_github",""
"passed","Sat Oct 14 14:39:43 GMT 2023","Sat Oct 14 14:39:48 GMT 2023","5338","tests","test_selene","","","","test_github",""
"passed","Sat Oct 14 14:39:48 GMT 2023","Sat Oct 14 14:39:51 GMT 2023","2482","tests","test_selene_with_decorator","","","","test_decorator_steps",""
